tot_cnt,no,isu_cd,eng_cor_nm,std_ind_cd,ind_nm,lst_stk_vl,cpt,par_pr,iso_cd,Exchange
1799,1343,216080,JETEMA,032103,Manufacture of Medical Supplies and Related Other Medicaments,"35,858,518","17,929,259,000",500,KRW,KOSDAQ
1799,1325,417500,JI-TECH,032004,Manufacture of Other Chemical Products,"32,784,744","3,278,474,400",100,KRW,KOSDAQ
1799,1379,036890,JINSUNG,032902,Manufacture of Special-Purpose Machinery,"22,482,268","11,241,134,000",500,KRW,KOSDAQ
1799,1381,007370,JINYANGPHARM,032102,Manufacture of Medicaments,"13,258,760","6,629,380,000",500,KRW,KOSDAQ
1799,1382,285800,JINYOUNG,032202,Manufacture of Plastic Products,"17,477,270","1,747,727,000",100,KRW,KOSDAQ
1799,1305,110020,JJBIO,032004,Manufacture of Other Chemical Products,"9,058,762","4,529,381,000",500,KRW,KOSDAQ
1799,1331,322510,JLK,105802,Software Development and Supply,"25,528,892","2,552,889,200",100,KRW,KOSDAQ
1799,1332,033050,JMI,032004,Manufacture of Other Chemical Products,"32,579,342","32,579,342,000","1,000",KRW,KOSDAQ
1799,1333,094970,JMT,032602,Manufacture of Electronic Components,"16,748,240","8,374,120,000",500,KRW,KOSDAQ
1799,1329,452160,JNB,032902,Manufacture of Special-Purpose Machinery,"9,617,527","1,903,702,700",100,KRW,KOSDAQ
1799,1330,126880,JNK Global,032901,Manufacture of General Purpose Machinery,"23,204,903","11,602,451,500",500,KRW,KOSDAQ
1799,1326,204270,JNTC,032602,Manufacture of Electronic Components,"57,848,466","28,924,233,000",500,KRW,KOSDAQ
1799,1353,051980,JOONGANG AM,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"101,802,299","51,151,149,500",500,KRW,KOSDAQ
1799,1337,0010V0,JPI Healthcare,032701,Manufacture of Medical Appliances and Instruments,"5,105,400","2,552,700,000",500,KRW,KOSDAQ
1799,1327,127120,JS Link,137001,Research and Experimental Development On Natural Sciences and Engineering,"29,673,893","14,836,946,500",500,KRW,KOSDAQ
1799,1360,208350,JS.,105802,Software Development and Supply,"8,838,549","4,419,274,500",500,KRW,KOSDAQ
1799,1342,080220,JSC,032601,Manufacture of Semiconductor,"34,442,833","17,371,416,500",500,KRW,KOSDAQ
1799,1321,023440,JSCO Holdings,032401,Manufacture of Basic Iron and Steel,"86,963,220","43,481,610,000",500,KRW,KOSDAQ
1799,1336,089790,JT Corp.,032902,Manufacture of Special-Purpose Machinery,"10,315,513","5,157,756,500",500,KRW,KOSDAQ
1799,52,950170,JTC,074701,Retail Sale in Non-Specialized Stores,"51,746,348",0,0,JPY,KOSDAQ
1799,1306,208140,JUNGDAWN,031001,"Slaughtering of Livestock, Processing, Preserving of Meat and Meat Products","32,684,246","3,268,424,600",100,KRW,KOSDAQ
1799,1320,054950,JVM,032901,Manufacture of General Purpose Machinery,"12,089,892","6,044,946,000",500,KRW,KOSDAQ
1799,53,067290,JW SHINYAK,032102,Manufacture of Medicaments,"53,376,126","26,688,063,000",500,KRW,KOSDAQ
1799,54,035900,JYP Ent.,105902,Audio Publishing and Original Master Recordings,"35,532,492","17,960,951,500",500,KRW,KOSDAQ
1799,1302,174880,JangWon,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"4,381,265","2,190,632,500",500,KRW,KOSDAQ
1799,1348,067000,JoyCity,105802,Software Development and Supply,"69,903,446","35,379,157,500",500,KRW,KOSDAQ
1799,1376,018120,JrDistiller,031101,Manufacture of  Alcoholic Beverages,"6,621,120","3,533,010,000",500,KRW,KOSDAQ
1799,1304,417840,Justem,032902,Manufacture of Special-Purpose Machinery,"7,262,750","3,631,375,000",500,KRW,KOSDAQ
1799,1432,102370,K Auction,074601,Wholesale on a Fee or Contract Basis,"27,229,210","13,614,605,000",500,KRW,KOSDAQ
1799,1424,053080,K-ENSOL,032901,Manufacture of General Purpose Machinery,"12,999,807","6,499,903,500",500,KRW,KOSDAQ
1799,139,039240,K-Steel,032401,Manufacture of Basic Iron and Steel,"26,979,604","2,697,960,400",100,KRW,KOSDAQ
1799,1416,431190,K3I,105802,Software Development and Supply,"7,486,442","3,743,221,000",500,KRW,KOSDAQ
1799,1705,017890,KAI,032004,Manufacture of Other Chemical Products,"21,273,506","10,802,880,000",500,KRW,KOSDAQ
1799,1394,284620,KAINOSMED,137001,Research and Experimental Development On Natural Sciences and Engineering,"33,086,953","16,543,476,500",500,KRW,KOSDAQ
1799,1715,062970,KAM,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"19,736,818","9,868,409,000",500,KRW,KOSDAQ
1799,135,198440,KANGDONG C&amp;L,032303,"Manufacture of Cement, Lime and Plaster and Its Products","60,931,896","6,093,189,600",100,KRW,KOSDAQ
1799,152,014200,KANGLIM,033001,Manufacture of Motor Vehicles and Engines for Motor Vehicles,"15,117,780","1,511,778,000",100,KRW,KOSDAQ
1799,136,217730,KANGSTEM BIOTECH,032101,Manufacture of medicinal chemicals,"94,054,149","47,027,074,500",500,KRW,KOSDAQ
1799,137,114190,KANGWON ENERGY,032809,Manufacture of Other Electrical Equipment,"26,123,038","13,061,519,000",500,KRW,KOSDAQ
1799,132,078890,KAON Group,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"18,046,872","9,023,436,000",500,KRW,KOSDAQ
1799,58,455250,KB No.25 SPAC,116601,Activities Auxiliary to Financial Service Activities,"4,305,000","430,500,000",100,KRW,KOSDAQ
1799,59,464680,KB No.27 SPAC,116601,Activities Auxiliary to Financial Service Activities,"12,905,000","1,290,500,000",100,KRW,KOSDAQ
1799,60,478390,KB No.29 SPAC,116601,Activities Auxiliary to Financial Service Activities,"6,220,000","622,000,000",100,KRW,KOSDAQ
1799,61,486630,KB No.30 SPAC,116601,Activities Auxiliary to Financial Service Activities,"5,310,000","531,000,000",100,KRW,KOSDAQ
1799,62,492220,KB No.31 SPAC,116601,Activities Auxiliary to Financial Service Activities,"6,210,000","621,000,000",100,KRW,KOSDAQ
1799,63,0037T0,KB No.32 SPAC,116601,Activities Auxiliary to Financial Service Activities,"6,330,000","633,000,000",100,KRW,KOSDAQ
1799,57,024120,KBA,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"11,500,000","5,750,000,000",500,KRW,KOSDAQ
1799,55,318000,KBG,032002,Manufacture of Plastics and Synethetic Rubber in Primary forms,"8,740,223","1,748,044,600",200,KRW,KOSDAQ
1799,1480,200130,KBH,032101,Manufacture of medicinal chemicals,"29,415,558","14,771,779,000",500,KRW,KOSDAQ
1799,56,024840,KBI METAL,032402,Manufacture of Basic Precious and Non-ferrous Metals,"34,909,199","17,454,599,500",500,KRW,KOSDAQ
1799,1414,038530,KBIO,074604,Wholesale of Household Goods,"115,714,347","11,571,434,700",100,KRW,KOSDAQ
1799,1419,025880,KC FEED,031009,Manufacture of Livestock Feeds and Prepared Animal Feeds,"16,715,858","8,357,929,000",500,KRW,KOSDAQ
1799,64,021320,KCC,064101,Building Construction,"21,400,000","107,000,000,000","5,000",KRW,KOSDAQ
1799,1717,054040,KCI,032602,Manufacture of Electronic Components,"16,071,290","8,035,645,000",500,KRW,KOSDAQ
1799,1417,115500,KCS,106201,"Computer programming, System Integration and Management Services","12,000,000","6,000,000,000",500,KRW,KOSDAQ
1799,1418,089150,KCT,106201,"Computer programming, System Integration and Management Services","17,150,000","8,575,000,000",500,KRW,KOSDAQ
1799,65,044180,KD,064101,Building Construction,"26,717,799","13,358,899,500",500,KRW,KOSDAQ
1799,1413,221980,KDCHEM,032004,Manufacture of Other Chemical Products,"4,034,800","2,017,400,000",500,KRW,KOSDAQ
1799,141,011040,KDPharm,032102,Manufacture of Medicaments,"30,768,766","15,684,383,000",500,KRW,KOSDAQ
1799,1434,106080,KEM Tech,032602,Manufacture of Electronic Components,"27,678,351","27,678,351,000","1,000",KRW,KOSDAQ
1799,1410,079190,KESPION,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"38,355,514","19,177,757,000",500,KRW,KOSDAQ
1799,177,053260,KEUM KANG,032401,Manufacture of Basic Iron and Steel,"18,720,000","9,860,000,000",500,KRW,KOSDAQ
1799,1509,054780,KEYEAST,105901,"Motion Picture, Video, Broadcasting Programmes Production and Distribution","19,547,793","9,773,896,500",500,KRW,KOSDAQ
1799,1454,123410,KFTC,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"27,841,064","2,784,106,400",100,KRW,KOSDAQ
1799,67,151860,KG Eco Solution,033002,Manufacture of Bodies for Motor Vehicles ; Manufacture of Trailers and Semitrailers,"47,603,002","26,853,361,000",500,KRW,KOSDAQ
1799,1435,455180,KGA,032902,Manufacture of Special-Purpose Machinery,"12,094,172","6,047,086,000",500,KRW,KOSDAQ
1799,68,035600,KGINICIS,105802,Software Development and Supply,"27,554,434","13,952,217,000",500,KRW,KOSDAQ
1799,66,046440,KGMBLS,105802,Software Development and Supply,"38,010,802","19,005,401,000",500,KRW,KOSDAQ
1799,69,226360,KH Construction,064102,Heavy Construction,"26,464,732","2,646,473,200",100,KRW,KOSDAQ
1799,70,111870,KH Mirae Corporation,032605,Manufacture of Electronic Video and Audio Equipment,"7,042,251","3,521,125,500",500,KRW,KOSDAQ
1799,71,060720,KH VATEC,032602,Manufacture of Electronic Components,"23,677,442","11,838,721,000",500,KRW,KOSDAQ
1799,1710,053300,KICA,105802,Software Development and Supply,"42,441,361","21,220,680,500",500,KRW,KOSDAQ
1799,1711,025770,KICC,106102,Telecommunications,"37,444,271","19,406,371,500",500,KRW,KOSDAQ
1799,1709,039740,KIES,074607,Other Specialized Wholesale,"8,018,397","4,009,198,500",500,KRW,KOSDAQ
1799,1420,093320,KINX,106301,"Data Processing, Hosting and Related activities; Web Portals","4,880,000","2,440,000,000",500,KRW,KOSDAQ
1799,1506,475430,KISTRON,032803,Manufacture of Electric Lamps and Bulbs,"17,848,110","8,924,055,000",500,KRW,KOSDAQ
1799,1428,039420,KL-Net,106102,Telecommunications,"24,154,730","12,077,365,000",500,KRW,KOSDAQ
1799,1469,102940,KLS,032101,Manufacture of medicinal chemicals,"12,423,387","6,211,693,500",500,KRW,KOSDAQ
1799,1429,083550,KM,031309,"Manufacture of Other Made-Up Textile Articles, Except Apparel","12,950,887","6,475,443,500",500,KRW,KOSDAQ
1799,1431,225430,KMP,032004,Manufacture of Other Chemical Products,"27,887,050","2,788,705,000",100,KRW,KOSDAQ
1799,1430,032500,KMW,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"40,359,971","20,179,985,500",500,KRW,KOSDAQ
1799,72,058400,KNN,106002,Television Broadcasting,"132,429,720","66,214,860,000",500,KRW,KOSDAQ
1799,1425,199430,KNR SYSTEMS,032702,"Manufacture of Instruments and Appliances for Measuring, Checking, Testing, Navigating, controlling and Other Purposes, Except Optical Instruments","10,877,713","1,087,771,300",100,KRW,KOSDAQ
1799,1426,432470,KNS,032902,Manufacture of Special-Purpose Machinery,"8,771,556","877,155,600",100,KRW,KOSDAQ
1799,1423,105330,KNW,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"16,060,028","8,030,014,000",500,KRW,KOSDAQ
1799,1477,015710,KOCOM,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"17,530,500","8,765,250,000",500,KRW,KOSDAQ
1799,1448,046070,KODACO,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"15,486,089","7,743,044,500",500,KRW,KOSDAQ
1799,1450,080530,KODI,032004,Manufacture of Other Chemical Products,"55,510,875","27,755,437,500",500,KRW,KOSDAQ
1799,1456,049430,KOMELON,032702,"Manufacture of Instruments and Appliances for Measuring, Checking, Testing, Navigating, controlling and Other Purposes, Except Optical Instruments","9,048,000","4,524,000,000",500,KRW,KOSDAQ
1799,1458,041960,KOMIPHARM,032102,Manufacture of Medicaments,"73,359,317","7,335,931,700",100,KRW,KOSDAQ
1799,1445,052400,KONA I,105802,Software Development and Supply,"14,563,291","7,779,559,000",500,KRW,KOSDAQ
1799,1476,126730,KORCHIP,032602,Manufacture of Electronic Components,"8,503,460","4,251,730,000",500,KRW,KOSDAQ
1799,1453,190650,KOREA ASSET SEC,116601,Activities Auxiliary to Financial Service Activities,"6,388,000","31,940,000,000","5,000",KRW,KOSDAQ
1799,1719,032300,KOREA PHARMA,032102,Manufacture of Medicaments,"10,906,701","5,453,350,500",500,KRW,KOSDAQ
1799,144,014570,KOREAN DRUG,032102,Manufacture of Medicaments,"11,000,000","5,500,000,000",500,KRW,KOSDAQ
1799,1478,052330,KORTEK,032605,Manufacture of Electronic Video and Audio Equipment,"17,761,589","8,880,794,500",500,KRW,KOSDAQ
1799,143,049720,KORYOINFO,147509,Other Business Support Services,"14,300,000","7,150,000,000",500,KRW,KOSDAQ
1799,1459,089890,KOSES,032902,Manufacture of Special-Purpose Machinery,"16,584,962","8,425,981,000",500,KRW,KOSDAQ
1799,1464,355150,KOSTECSYS,032601,Manufacture of Semiconductor,"7,797,350","3,898,675,000",500,KRW,KOSDAQ
1799,1474,121850,KOYJ,032202,Manufacture of Plastic Products,"30,614,175","15,307,087,500",500,KRW,KOSDAQ
1799,1438,024880,KPF,032509,Manufacture of Other Fabricated Metal Products; Metal Working Service Activities,"20,682,798","10,341,399,000",500,KRW,KOSDAQ
1799,1439,042040,KPM TECH,074607,Other Specialized Wholesale,"195,145,574","19,514,557,400",100,KRW,KOSDAQ
1799,1440,054410,KPTU,032509,Manufacture of Other Fabricated Metal Products; Metal Working Service Activities,"5,726,444","2,863,222,000",500,KRW,KOSDAQ
1799,1700,034950,KR,147509,Other Business Support Services,"4,540,514","24,452,570,000","5,000",KRW,KOSDAQ
1799,1421,093640,KRM,032601,Manufacture of Semiconductor,"32,623,851","16,311,925,500",500,KRW,KOSDAQ
1799,162,043650,KSDB,031101,Manufacture of  Alcoholic Beverages,"17,858,304","8,929,152,000",500,KRW,KOSDAQ
1799,73,101000,KSI,032902,Manufacture of Special-Purpose Machinery,"33,446,802","16,723,401,000",500,KRW,KOSDAQ
1799,1422,073010,KSP,032901,Manufacture of General Purpose Machinery,"40,191,250","20,095,625,000",500,KRW,KOSDAQ
1799,165,078130,KUK-IL PAPER,031709,Manufacture of Other Paper and Paperboard Products,"1,127,405,871","112,740,587,100",100,KRW,KOSDAQ
1799,161,066620,KUKBO DESIGN,064204,Building Completion and Finishing,"7,500,000","3,750,000,000",500,KRW,KOSDAQ
1799,164,060480,KUKIL METAL,032402,Manufacture of Basic Precious and Non-ferrous Metals,"11,090,000","5,545,000,000",500,KRW,KOSDAQ
1799,166,307750,KUKJEON,032102,Manufacture of Medicaments,"50,092,230","5,009,223,000",100,KRW,KOSDAQ
1799,163,006050,KUKYOUNGG&amp;M,032301,Manufacture of Glass and Glass Products,"34,895,243","17,447,621,500",500,KRW,KOSDAQ
1799,1433,068100,KWR,032901,Manufacture of General Purpose Machinery,"9,939,614","4,969,807,000",500,KRW,KOSDAQ
1799,77,122450,KX,106002,Television Broadcasting,"44,819,834","22,768,238,500",500,KRW,KOSDAQ
1799,78,052900,KX HITECH,032202,Manufacture of Plastic Products,"55,107,517","27,553,758,500",500,KRW,KOSDAQ
1799,178,282720,KYGP,064203,Electrical and Communication Works,"12,119,500","6,059,750,000",500,KRW,KOSDAQ
1799,140,053950,KYUNG NAM PHARM,032102,Manufacture of Medicaments,"78,147,358","7,814,735,800",100,KRW,KOSDAQ
1799,79,036560,KZPC,032901,Manufacture of General Purpose Machinery,"15,750,000","7,875,000,000",500,KRW,KOSDAQ
1799,1395,293490,Kakao Games,105802,Software Development and Supply,"82,866,437","8,286,643,700",100,KRW,KOSDAQ
1799,1510,256940,Keepspharma,032902,Manufacture of Special-Purpose Machinery,"20,078,147","10,039,073,500",500,KRW,KOSDAQ
1799,1442,274090,Kencoa Aerospace,033103,"Manufacture of Aircraft, Spacecraft and its Parts","13,104,750","6,552,375,000",500,KRW,KOSDAQ
1799,1505,139670,KineMaster,105802,Software Development and Supply,"14,118,810","7,059,405,000",500,KRW,KOSDAQ
1799,182,035460,KisanTelecom,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"14,577,340","7,288,670,000",500,KRW,KOSDAQ
1799,1507,487720,Kiwoom No.10 SPAC,116601,Activities Auxiliary to Financial Service Activities,"4,230,000","423,000,000",100,KRW,KOSDAQ
1799,1508,489480,Kiwoom No.11 SPAC,116601,Activities Auxiliary to Financial Service Activities,"6,600,000","660,000,000",100,KRW,KOSDAQ
1799,1427,272110,KnJ,032601,Manufacture of Semiconductor,"8,025,395","4,012,697,500",500,KRW,KOSDAQ
1799,230,473980,Knowmerce,189001,Creative and Arts Related Services,"10,981,322","5,490,661,000",500,KRW,KOSDAQ
1799,145,348150,KoBioLabs,137001,Research and Experimental Development On Natural Sciences and Engineering,"19,418,889","9,709,444,500",500,KRW,KOSDAQ
1799,1457,183300,KoMiCo,032902,Manufacture of Special-Purpose Machinery,"10,460,684","5,230,342,000",500,KRW,KOSDAQ
1799,147,098460,KohYoung,032902,Manufacture of Special-Purpose Machinery,"68,654,755","6,865,475,500",100,KRW,KOSDAQ
1799,1470,950160,Kolon TissueGene,032101,Manufacture of medicinal chemicals,"83,003,745",0,0,USD,KOSDAQ
1799,1446,402030,Konan Technology,105802,Software Development and Supply,"11,471,888","5,735,944,000",500,KRW,KOSDAQ
1799,1699,039340,Korea Economic Broadcasting,106002,Television Broadcasting,"22,500,000","11,500,000,000",500,KRW,KOSDAQ
1799,1712,458610,Korea No.12 SPAC,116601,Activities Auxiliary to Financial Service Activities,"4,230,000","423,000,000",100,KRW,KOSDAQ
1799,1713,464440,Korea No.13 SPAC,116601,Activities Auxiliary to Financial Service Activities,"4,320,000","432,000,000",100,KRW,KOSDAQ
1799,1714,479880,Korea No.15 SPAC,116601,Activities Auxiliary to Financial Service Activities,"6,870,000","687,000,000",100,KRW,KOSDAQ
1799,1698,004590,KoreaFurni,074708,Retail Sale in Other Specialized Stores,"15,000,000","1,500,000,000",100,KRW,KOSDAQ
1799,1447,391710,Kornic Automation,032902,Manufacture of Special-Purpose Machinery,"42,065,086","4,206,508,600",100,KRW,KOSDAQ
1799,1415,192250,Ksign,105802,Software Development and Supply,"7,067,125","7,067,125,000","1,000",KRW,KOSDAQ
1799,154,026910,KwangjinInd,032401,Manufacture of Basic Iron and Steel,"6,405,405","3,202,702,500",500,KRW,KOSDAQ
1799,153,029480,Kwangmu,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"56,300,885","28,150,442,500",500,KRW,KOSDAQ
1799,155,456490,Kyobo 14 SPAC,116601,Activities Auxiliary to Financial Service Activities,"4,200,000","420,000,000",100,KRW,KOSDAQ
1799,156,465320,Kyobo 15 SPAC,116601,Activities Auxiliary to Financial Service Activities,"3,810,000","381,000,000",100,KRW,KOSDAQ
1799,157,482520,Kyobo 16 SPAC,116601,Activities Auxiliary to Financial Service Activities,"6,100,000","610,000,000",100,KRW,KOSDAQ
1799,158,489210,Kyobo 17 SPAC,116601,Activities Auxiliary to Financial Service Activities,"5,180,000","518,000,000",100,KRW,KOSDAQ
1799,159,0041B0,Kyobo 18 SPAC,116601,Activities Auxiliary to Financial Service Activities,"5,040,000","504,000,000",100,KRW,KOSDAQ
1799,142,024910,Kyungchang,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"35,819,005","17,909,502,500",500,KRW,KOSDAQ
1799,1017,290650,L&amp;C BIO,032102,Manufacture of Medicaments,"24,618,850","12,355,423,000",500,KRW,KOSDAQ
1799,1018,156100,L&amp;K BIOMED,032701,Manufacture of Medical Appliances and Instruments,"20,183,642","10,091,821,000",500,KRW,KOSDAQ
1799,400,281740,LAKE,032004,Manufacture of Other Chemical Products,"65,730,548","6,573,054,800",100,KRW,KOSDAQ
1799,382,462510,LAMEDITECH,032701,Manufacture of Medical Appliances and Instruments,"8,770,965","4,385,482,500",500,KRW,KOSDAQ
1799,81,309960,LB Investment,116409,Other Financial Intermediation,"23,217,239","23,217,239,000","1,000",KRW,KOSDAQ
1799,80,061970,LB SEMICON,032601,Manufacture of Semiconductor,"58,083,006","29,041,503,000",500,KRW,KOSDAQ
